ID,cc_cons
6251,9.694863231644792
10677,9.640361195869247
4287,9.556464626034852
4317,9.627867144919787
6195,9.690579876537484
19473,9.762613068013678
5682,9.644349307843296
9687,9.668622766928138
18261,9.683962781486036
16860,9.662825176385219
9249,9.599618572260775
18523,9.676214414376398
7325,9.68428717505474
6844,9.580161555267633
6549,9.566092044923927
11540,9.769739381777116
19906,9.59887202184268
7586,9.705390453172061
11119,9.582117525034706
7018,9.712269902047323
16966,9.708279996690285
11528,9.631038322692449
13920,9.717668961610793
8420,9.62434671200784
9751,9.596629243474823
13013,9.656629397597627
17787,9.689987054466172
9699,9.673490760539766
8149,9.603790062805391
18519,9.686026740161115
10369,9.690291420698227
19200,9.669991867833865
17917,9.625806330700833
7400,9.783756815765413
17218,9.663450567186262
17488,9.519695781514287
7069,9.633753798691805
6049,9.7106906041097
2343,9.61556804330689
159,9.682826107912302
568,9.709390905490517
14913,9.6703183308663
6902,9.643484813161736
374,9.70020823781577
15207,9.602679095293155
15291,9.628098738763871
18535,9.575996172149248
19593,9.674011981554639
9270,9.721547513310323
2335,9.69617651973535
1701,9.520579873224035
14703,9.629751989558601
1083,9.71069354994784
11843,9.59188239033826
16175,9.728875362043906
16971,9.661319085650419
19680,9.771567764942303
11522,9.655142840433056
14250,9.75462860472914
9786,9.629327334382996
5886,9.71593282384468
18598,9.709368976609456
19194,9.654934841882586
17798,9.688058023375037
7941,9.669067780096547
12639,9.66468863586952
16805,9.599682595663806
3225,9.684289463112501
10870,9.66649374951546
5562,9.621551407777453
15204,9.687604215573476
15020,9.595928207713108
1970,9.682573973325939
4349,9.62905269769767
13870,9.617630018447585
15455,9.611503034321778
11727,9.649053988553216
18604,9.608419351417764
7373,9.625402712328624
2310,9.738047168492578
9764,9.790708830407695
7747,9.702501324555987
6520,9.721509581303442
7697,9.664528495547016
15573,9.53228226537923
19192,9.582854263586816
17984,9.627943720451475
14285,9.691537607580903
2908,9.787926984921532
12662,9.682250318465089
2671,9.590019267433233
8526,9.572653052951994
2787,9.616034420277428
10472,9.502840425182068
7305,9.794034168846238
1756,9.76802993989048
4850,9.578081000907433
19399,9.684488394802989
15163,9.750618925158967
5285,9.658329716318539
5430,9.702434299491644
9400,9.557044652304567
19679,9.705616031123002
5606,9.655062817643685
18671,9.635050997752112
18548,9.72866862945331
9459,9.64454120823609
4881,9.753607264598354
17929,9.65172381744206
18640,9.601773894427021
3831,9.519391267598209
6063,9.70451624451917
8663,9.575021513190265
1201,9.714146942804403
8935,9.695199051741847
19612,9.673872349639192
12208,9.635412436035493
11421,9.629219885466336
18659,9.584987579844181
12027,9.738638149533614
8460,9.817179974653603
1549,9.590709324063354
14354,9.684402468470635
18127,9.70054360169242
18582,9.674723044951001
15964,9.55182022483056
16184,9.609044124394645
15115,9.58628816145486
11431,9.615039897930094
14205,9.608306889124286
17888,9.630289805701109
19384,9.678736302573101
13780,9.512840613925235
8196,9.678067736239884
11174,9.668851227097608
8470,9.625799479919753
19975,9.682226753089125
11270,9.708091744689993
9365,9.574118606582223
3421,9.5409702864325
8140,9.658672223141338
18211,9.57498830401335
4722,9.695618684399793
10017,9.633019040436483
15132,9.511070976335175
6901,9.634995240034142
5691,9.607080004572671
5573,9.628672252445464
7435,9.732910450566894
12152,9.608487958263
7341,9.594378531707477
18994,9.529000050412757
14584,9.610870139368323
8809,9.70111969198878
580,9.632152306729557
6747,9.539244747798426
14369,9.6952317867608
10555,9.707220225162205
6115,9.707417288807212
14575,9.619300504056726
18533,9.662393250188885
19227,9.677678333230663
746,9.746360318764525
3022,9.572294845931722
12628,9.659167060956793
9754,9.717389944033872
10054,9.579896395363129
8368,9.675181127674529
3812,9.740238318949066
2453,9.6620719864566
5232,9.759423750522776
19645,9.697682760757743
6028,9.68687291015149
4332,9.690032595495758
17532,9.602859207844913
6678,9.70433396548343
19505,9.602499720877788
14775,9.655916827015172
18952,9.586681273808964
14218,9.677618721570994
6001,9.623522902790805
13700,9.592090878501944
1453,9.697478999828435
6235,9.682906584405162
7071,9.667043507979884
19984,9.640115964276408
17924,9.669930284074173
12845,9.574595727128457
4628,9.710124739860467
945,9.705896959313527
14157,9.573615767067098
13618,9.635461584839675
16658,9.617462848906044
5300,9.670680370975688
12449,9.673623711227917
13783,9.725646329440387
9980,9.699618723398503
16845,9.602866316679956
2862,9.615094467731533
3350,9.601550047574053
17429,9.585138842884124
1895,9.599345185482575
11101,9.709151797357862
3963,9.655635594545032
1133,9.528649178343372
13673,9.742556327167044
13489,9.680897164451824
13865,9.775043681501497
15786,9.704947548912507
3985,9.715473185169293
11998,9.593590521240836
10739,9.548171068489621
4702,9.750987680737646
7499,9.63134328646952
8550,9.665635237616343
4776,9.617402573022689
13317,9.716945210987321
2184,9.640809804395122
807,9.60068449325673
7099,9.739966145201082
8973,9.67908275730309
9369,9.697795090284515
16823,9.70165226589084
11525,9.658807374797048
10986,9.73370858989378
2434,9.75454535973683
3108,9.675144422149742
18217,9.635208919627674
10631,9.64470419977848
9141,9.657096659916798
7760,9.553471031137061
10905,9.689624844742085
5890,9.538008776576227
11294,9.607895217628478
19332,9.577192436306945
5426,9.551563257702586
17785,9.663984581390377
11420,9.629063677651223
3049,9.656866460641329
12632,9.67361538722279
19246,9.711107323036508
13271,9.558262228226049
17803,9.569178438352912
17126,9.624162357078562
8698,9.573151485696904
5996,9.666901264541785
11892,9.637971357170134
15263,9.741018614388855
5210,9.653774228533202
12905,9.660205827089412
19208,9.682399720102637
5599,9.666108261738666
13512,9.730810348964349
19511,9.635275761208735
16281,9.74320140567482
2142,9.545580961330941
11034,9.72654445530814
19121,9.64492858968451
7803,9.629647261181251
2236,9.517119638881745
8589,9.648913827178836
14052,9.623837417264726
10440,9.68393225171914
17316,9.625024317943332
1123,9.596070497383515
8102,9.66940045386965
15355,9.649819201280353
252,9.706464702503311
8193,9.686984176871867
15147,9.706665081446536
13263,9.620102258629204
8385,9.655775196269676
13425,9.550549808032967
19762,9.589039852633913
12939,9.618291095671932
16290,9.721522331764893
31,9.68482488921068
14664,9.61839150529573
11006,9.67918988945477
7303,9.601005938622885
2135,9.619033903389015
7946,9.66823356874203
19020,9.637978804863565
977,9.649851279085656
1281,9.63827431544579
6100,9.664323104412238
13110,9.516450591558097
644,9.680335573108595
17424,9.65856761898508
16563,9.604602245310009
17516,9.659231585160958
11881,9.604391031455359
13520,9.655143242073752
15120,9.58698487681509
13448,9.512002129046492
5828,9.695058589670689
8383,9.667139712218438
12324,9.556475036960336
11737,9.696921686583718
3534,9.587428809350827
16464,9.641751480150589
19863,9.721806774026973
16289,9.547824271910853
3396,9.625291277672401
1950,9.72255372163466
